"TWI","3S91320Inso","3S91320NDVI","T43SDEM","T43SSlope"
9.83326149,12.169837952,0.272944361,203.75712585,2.9578502178
10.29389,12.371307373,0.272944361,203.86183167,2.5333900452
10.70636082,12.513776779,0.2839901745,203.94387817,2.1878190041
11.01911449,12.693077087,0.2839901745,204.01676941,1.9445413351
11.37427139,12.682983398,0.2839901745,204.0786438,1.7291405201
11.68636036,12.353397369,0.2839901745,204.12379456,1.3944517374
11.83864212,12.22279644,0.2839901745,204.16319275,0.9664261937
11.90109921,12.369729996,0.2951331735,204.19390869,0.8079565764
11.90740204,12.47402668,0.2951331735,204.21537781,0.9443150759
11.93283653,12.478395462,0.2951331735,204.23175049,1.076651454
11.74648762,12.478395462,0.2951331735,204.2512207,1.333221674
11.33303452,12.478395462,0.2951331735,204.28979492,1.7666149139
11.02429867,12.478395462,0.2974166274,204.34103394,2.1434745789
10.79916191,12.478395462,0.2974166274,204.40237427,2.4071514606
10.67146969,12.478395462,0.2974166274,204.46907043,2.5198845863
10.64683533,12.478395462,0.2974166274,204.53567505,2.4959206581
10.70345592,12.478395462,0.2974166274,204.59819031,2.3865859509
10.85988808,12.474170685,0.2910884917,204.65484619,2.1041302681
11.0295639,12.367119789,0.2910884917,204.69261169,1.8658065796
10.8891201,12.042621613,0.2910884917,204.73501587,2.1339857578
10.54930019,11.811065674,0.2910884917,204.80552673,2.6521067619
10.2066288,11.801181793,0.2910884917,204.89276123,3.1415109634
9.80603695,11.79535675,0.2845316529,204.99882507,3.6719193459
9.36627769,11.661393166,0.2845316529,205.12367249,4.1730937958
8.9156723,11.527429581,0.2845316529,205.26470947,4.5874972343
8.48818779,11.521154404,0.2845316529,205.41807556,4.7487468719
8.12729836,11.510802269,0.2845316529,205.57963562,4.7373862267
7.79727936,11.500450134,0.2818250358,205.74707031,4.715426445
7.1851244,11.5,0.2818250358,205.90318298,5.6137399673
6.30342484,11.5,0.2818250358,206.12113953,7.3508720398
5.48286867,11.50008297,0.2818250358,206.39343262,7.7093014717
4.78590012,11.501982689,0.2818250358,206.62628174,7.0938897133
4.19195223,11.503964424,0.2722336352,206.84312439,6.9627928734
3.83980107,11.505823135,0.2722336352,207.06134033,6.9384698868
3.79040265,11.504887581,0.2722336352,207.27522278,6.72671175
3.73477054,11.522259712,0.2722336352,207.4785614,6.3258285522
3.84179354,11.966787338,0.2722336352,207.66493225,5.3813714981
4.07710886,12.156068802,0.1999987215,207.78556824,4.7735877037
3.97179842,11.909231186,0.1999987215,207.89900208,5.3772158623
3.77451134,11.897637367,0.1999987215,208.06106567,5.8073401451
3.69691801,11.897637367,0.1999987215,208.22418213,5.6769747734
3.60587978,11.891548157,0.1999987215,208.39083862,5.6454968452
3.55468845,11.749370575,0.044837106,208.56422424,5.8127074242
3.55966187,11.563005447,0.044837106,208.74487305,6.0282273293
3.61056495,11.582098961,0.044837106,208.9315033,5.998945713
3.71791697,11.918585777,0.044837106,209.11914062,5.5045847893
3.78730273,11.931170464,0.044837106,209.26210022,5.2562036514
6.35283375,13,0.1193075925,203.80755615,10.236232758
6.42450905,13,0.1193075925,203.43069458,10.951067924
6.69473839,12.999916077,0.1193075925,203.03453064,11.299894333
7.01851273,12.987567902,0.1193075925,202.63511658,11.23267746
7.44439602,12.741980553,0.1193075925,202.25305176,9.9345169067
7.87089968,12.402816772,0.280952543,201.96769714,8.3261632919
7.99150181,12.164473534,0.280952543,201.73193359,8.3095855713
8.02729607,12.014500618,0.280952543,201.47669983,8.7027654648
8.09051609,11.992426872,0.280952543,201.2449646,8.6664772034
8.1494112,11.898213387,0.280952543,201.03158569,8.7058486938
8.16888618,11.804530144,0.3930406869,200.82978821,8.759683609
8.12202072,11.800457001,0.3930406869,200.63319397,8.7688951492
8.05042171,11.80444622,0.3930406869,200.43896484,8.6394910812
8.23878098,11.892209053,0.3930406869,200.25271606,7.6318511963
8.12560749,11.87969017,0.3930406869,200.16558838,6.4047179222
7.60414791,11.510249138,0.435723424,200.08538818,6.444647789
7.36201859,11.366363525,0.435723424,199.92581177,6.504450798
7.38691187,11.591496468,0.435723424,199.78359985,5.8438038826
7.46162319,11.691077232,0.435723424,199.66407776,5.1983041763
7.55414915,11.686825752,0.435723424,199.56484985,4.6820321083
7.67103672,11.678946495,0.4416552186,199.4806366,4.3309149742
7.98476458,11.688840866,0.4416552186,199.40446472,4.1211290359
8.27700424,11.69909668,0.4416552186,199.33132935,3.7535071373
8.36409855,11.69909668,0.4416552186,199.30419922,3.4765999317
8.06194878,11.688840866,0.4416552186,199.26661682,4.0590424538
7.60352182,11.684397697,0.3993720412,199.154953,5.3313851357
7.44610453,11.8176651,0.3993720412,198.97988892,6.44080019
7.50787258,11.951377869,0.3993720412,198.7727356,6.5907430649
7.47841311,11.957191467,0.3993720412,198.58674622,6.2846865654
7.59552431,11.957191467,0.3993720412,198.40313721,6.3331274986
7.95763063,11.957107544,0.3311655521,198.20846558,6.4678697586
8.5621357,11.945289612,0.3311655521,198.00796509,5.9777107239
9.17804813,11.71596241,0.3311655521,197.8460083,5.3611979485
9.64137554,11.49845314,0.3311655521,197.68605042,5.5983514786
10.17173958,11.71833992,0.3311655521,197.4957428,5.6245393753
10.83332539,11.957922935,0.3077919781,197.32546997,4.8518433571
11.52165413,11.978150368,0.3077919781,197.18606567,3.7227811813
12.31779385,11.979042053,0.3077919781,197.08987427,2.2703506947
13.29271221,11.989297867,0.3077919781,197.04718018,1.031876564
14.28364086,11.99955368,0.3077919781,197.03874207,0.4755600989
13.84236717,12,0.3155784011,197.04104614,0.7384222746
12.69604301,12,0.3155784011,197.07568359,1.6492321491
11.92269993,11.999916077,0.3155784011,197.14199829,2.8428771496
11.15418339,11.993911743,0.3155784011,197.24583435,4.4101581573
10.33549404,11.892483711,0.3155784011,197.40408325,6.1073627472
9.46251488,11.665003777,0.3105996549,197.60192871,7.6351099014
8.49244118,11.526771545,0.3105996549,197.83540344,9.0547971725
7.41934633,11.510702133,0.3105996549,198.09959412,10.340053558
6.2399559,11.500362396,0.3105996549,198.38941956,11.497628212
5.02220726,11.49806881,0.3105996549,198.70188904,12.491498947
4.1226244,11.497984886,0.2961733937,199.02964783,12.258691788
3.77794576,11.49382782,0.2961733937,199.25190735,11.787336349
3.47294378,11.392567635,0.2961733937,199.48188782,13.22106266
3.11702251,11.170646667,0.2961733937,199.84011841,14.701468468
3.00439286,11.124032021,0.2961733937,200.21141052,15.016886711
2.88782668,11.335441589,0.2946237624,200.5838623,14.982647896
2.8316412,11.472782135,0.2946237624,200.94685364,14.28230381
2.93204856,11.479042053,0.2946237624,201.20796204,13.671826363
2.95676374,11.48938179,0.2946237624,201.45788574,13.920876503
2.93831086,11.501568794,0.2946237624,201.78234863,13.113483429
3.08230591,11.508019447,0.2980521321,202.00646973,11.764023781
2.97903943,11.601786613,0.2980521321,202.22520447,11.836468697
2.73799944,11.701367378,0.2980521321,202.52496338,11.629517555
2.89469051,11.845603943,0.2980521321,202.80592346,10.399245262
3.20326257,12.089642525,0.2980521321,203.06016541,9.0405912399
3.84355974,12.301820755,0.2991845906,203.28421021,8.0321588516
4.66008139,12.406683922,0.2991845906,203.47349548,7.5021038055
5.67814445,12.431468964,0.2991845906,203.59819031,6.9680285454
6.22792244,12.36915493,0.2991845906,203.66546631,6.1305775642
7.03527594,12.381573677,0.2953733504,203.87564087,2.6617825031
9.14230061,12.525921822,0.2953733504,203.8963623,2.4626336098
7.44615459,12.669922829,0.2953733504,203.8638916,2.6764502525
7.17626429,12.865761757,0.2953733504,203.79450989,2.8352332115
7.28814316,12.865761757,0.2953733504,203.69996643,3.116366148
7.53150368,12.659826279,0.2841825485,203.60804749,3.7111423016
7.70672655,12.498387337,0.2841825485,203.50668335,4.0791430473
7.99479437,12.525380135,0.2841825485,203.40136719,3.964820385
8.15771103,12.72244072,0.2841825485,203.31871033,3.610178709
8.26636219,12.686814308,0.2841825485,203.22698975,3.1514041424
8.53507805,12.467024803,0.2743789256,203.16947937,2.5541331768
8.69435978,12.306509972,0.2743789256,203.1786499,2.258405447
8.75133419,12.297641754,0.2743789256,203.22059631,2.3879432678
8.83987522,12.245249748,0.2743789256,203.2865448,2.5824716091
9.01461315,12.060183525,0.2743789256,203.36828613,2.7616317272
9.23340034,12.003411293,0.272944361,203.4588623,2.8769323826
9.49158382,12,0.272944361,203.55311584,2.9755997658
9.70053101,12.001706123,0.272944361,203.64848328,3.2348601818
9.93718433,12.030112267,0.272944361,203.76171875,3.3536975384
10.33259487,12.125185966,0.272944361,203.87117004,2.9264223576
10.7525692,12.201246262,0.2839901745,203.95344543,2.4127502441
11.08574867,12.292882919,0.2839901745,204.02378845,2.0638780594
11.43011284,12.245222092,0.2839901745,204.08180237,1.7162204981
11.78226376,12.061526299,0.2839901745,204.12675476,1.3363282681
12.1669035,12.033162117,0.2839901745,204.15971375,0.9472480416
12.4901495,12.12515831,0.2951331735,204.18336487,0.6955006123
12.60022926,12.196487427,0.2951331735,204.20230103,0.6239435077
12.51978207,12.199542999,0.2951331735,204.22077942,0.6823022366
12.22116089,12.199542999,0.2951331735,204.24327087,0.869302392
11.85217285,12.199542999,0.2951331735,204.27566528,1.1762621403
11.52767849,12.199542999,0.2974166274,204.32051086,1.5042543411
11.30636787,12.199542999,0.2974166274,204.37583923,1.7595422268
11.1876049,12.199542999,0.2974166274,204.43728638,1.8943963051
11.15799332,12.199542999,0.2974166274,204.49989319,1.9143623114
11.18745613,12.199542999,0.2974166274,204.56002808,1.86310184
11.29135704,12.199459076,0.2910884917,204.61651611,1.6794848442
11.3846159,12.193370819,0.2910884917,204.66290283,1.5508731604
11.18264103,12.095825195,0.2910884917,204.71432495,1.833365202
10.83990097,12.000126839,0.2910884917,204.78637695,2.3167431355
10.48575211,11.995969772,0.2910884917,204.8742981,2.7841892242
10.08848476,11.991896629,0.2845316529,204.97981262,3.2757263184
9.67251587,11.898213387,0.2845316529,205.10224915,3.7279322147
9.26257324,11.804530144,0.2845316529,205.23872375,4.1006374359
8.86920738,11.794643402,0.2845316529,205.38543701,4.3928184509
8.49523258,11.660930634,0.2845316529,205.53924561,4.6262993813
8.18385601,11.527217865,0.2818250358,205.69726562,4.5300483704
7.61602783,11.521404266,0.2818250358,205.83157349,5.2133827209
6.73530674,11.520957947,0.2818250358,206.02252197,7.0569019318
5.87375689,11.510702133,0.2818250358,206.27728271,7.7301316261
5.07536507,11.50044632,0.2818250358,206.4994812,7.3930149078
4.31785965,11.5,0.2722336352,206.71026611,7.4471297264
3.77100539,11.5,0.2722336352,206.92559814,7.568980217
3.5732615,11.5,0.2722336352,207.1399231,7.5034155846
3.50560188,11.508314133,0.2722336352,207.34701538,7.2371582985
3.64965272,11.691396713,0.2722336352,207.53912354,6.2881350517
3.94504642,11.695259094,0.1999987215,207.64187622,5.6692533493
3.89006042,11.516206741,0.1999987215,207.73875427,6.4650774002
3.58669162,11.508060455,0.1999987215,207.91114807,7.0342378616
3.51754236,11.508060455,0.1999987215,208.08624268,6.8796110153
3.48168254,11.50793457,0.1999987215,208.26426697,6.7726335526
3.47098708,11.504995346,0.044837106,208.44749451,6.7309522629
3.46715546,11.501189232,0.044837106,208.63612366,6.7143878937
3.43766618,11.521159172,0.044837106,208.82847595,6.6530385017
3.51094937,11.957429886,0.044837106,209.01869202,5.959405899
3.67230129,11.957667351,0.044837106,209.13790894,5.5193853378
7.06930971,12.988955498,0.1193075925,203.79255676,9.9268016815
7.33308363,12.968634605,0.1193075925,203.43022156,10.432799339
7.54067135,12.957590103,0.1193075925,203.05848694,10.577759743
7.68085098,12.937455177,0.1193075925,202.69194031,10.344884872
7.91552973,12.707505226,0.1193075925,202.34645081,9.0637979507
8.16181469,12.471590996,0.280952543,202.09063721,7.586168766
8.1376009,12.350132942,0.280952543,201.87997437,7.5962314606
8.11860466,12.122145653,0.280952543,201.65139771,7.9855356216
8.19207859,11.984512329,0.280952543,201.44235229,8.0050907135
8.23673248,11.976747513,0.280952543,201.2459259,8.1222896576
8.21760368,11.974783897,0.3930406869,201.0536499,8.2707500458
8.1231699,11.97469902,0.3930406869,200.85974121,8.3720817566
8.00241756,11.974783897,0.3930406869,200.66253662,8.3270921707
8.12815571,11.976661682,0.3930406869,200.46832275,7.3997206688
8.00981712,11.956882477,0.3930406869,200.36260986,6.3128623962
7.50806475,11.509091377,0.435723424,200.2623291,6.5331602097
7.26002693,11.261752129,0.435723424,200.08944702,6.6760787964
7.27743721,11.461235046,0.435723424,199.93429565,6.0046024323
7.40161037,11.476561546,0.435723424,199.80291748,5.3362388611
7.45719194,11.34362793,0.435723424,199.69578552,4.9548735619
7.49021387,11.216410637,0.4416552186,199.60568237,4.8380966187
7.87518835,11.354229927,0.4416552186,199.52391052,4.6713676453
8.21275425,11.497852325,0.4416552186,199.44793701,4.2710666656
8.39852333,11.497852325,0.4416552186,199.41964722,4.0445289612
7.94850302,11.354229927,0.4416552186,199.38272095,4.6195163727
7.54964399,11.214694977,0.3993720412,199.27380371,5.8341331482
7.36554909,11.302449226,0.3993720412,199.10290527,7.070584774
7.30304193,11.396448135,0.3993720412,198.89732361,7.5109167099
7.23295593,11.40053463,0.3993720412,198.70863342,7.3126811981
7.17981434,11.40053463,0.3993720412,198.52137756,7.3116984367
7.41926384,11.40053463,0.3311655521,198.32221985,7.4724197388
7.9594903,11.396362305,0.3311655521,198.11581421,7.1113462448
8.6076107,11.300400734,0.3311655521,197.94436646,6.4819726944
9.1262188,11.208611488,0.3311655521,197.77644348,6.540602684
9.66810799,11.306203842,0.3311655521,197.58078003,6.6243448257
10.32873917,11.536067963,0.3077919781,197.40254211,6.0182943344
10.98323727,11.683862686,0.3077919781,197.25231934,5.0049409866
11.6775732,11.705628395,0.3077919781,197.13858032,3.6131515503
12.42058659,11.83997345,0.3077919781,197.08348083,2.200371027
13.16932106,11.983594894,0.3077919781,197.05941772,1.2162559032
14.38632298,11.999558449,0.3155784011,197.04147339,0.6400507689
13.482687,12,0.3155784011,197.05003357,0.9171147943
12.49960613,12,0.3155784011,197.08384705,2.0047118664
11.69992447,11.999915123,0.3155784011,197.15216064,3.3944144249
10.90520191,11.993865013,0.3155784011,197.26272583,4.9732108116
10.09982109,11.897903442,0.3105996549,197.41120911,6.577583313
9.24691582,11.798016548,0.3105996549,197.59580994,8.1421136856
8.33189201,11.66002655,0.3105996549,197.81391907,9.6111660004
7.34953642,11.516405106,0.3105996549,198.06163025,10.954442978
6.33019543,11.500441551,0.3105996549,198.33514404,12.136032104
5.45882845,11.5,0.2961733937,198.62680054,12.280878067
4.83837414,11.499915123,0.2961733937,198.8313446,12.133038521
4.21343279,11.493865013,0.2961733937,199.04544067,13.519763947
3.55481982,11.392186165,0.2961733937,199.37753296,15.088140488
3.17143607,11.170248985,0.2961733937,199.733078,15.764396667
2.94490814,11.118501663,0.2946237624,200.10076904,16.053758621
3.01154423,11.196621895,0.2946237624,200.47021484,15.331155777
3.29413986,11.206069946,0.2946237624,200.77391052,13.925180435
3.37313986,11.33997345,0.2946237624,201.07322693,13.277941704
3.28977633,11.483594894,0.2946237624,201.42407227,12.056552887
3.48495436,11.499643326,0.2980521321,201.6676178,10.626345634
3.41428685,11.502048492,0.2980521321,201.90727234,11.118459702
3.17149949,11.508097649,0.2980521321,202.23913574,11.425868988
3.16364956,11.60806942,0.2980521321,202.55557251,10.505376816
3.16742253,11.841992378,0.2980521321,202.84724426,9.4169549942
3.45771503,12.089477539,0.2991845906,203.11082458,8.2421455383
4.07890034,12.298653603,0.2991845906,203.3421936,7.2064466476
4.90139866,12.333130836,0.2991845906,203.53604126,6.5021529198
5.82897234,12.169095993,0.2991845906,203.67544556,5.5105376244
6.5324254,12.07392025,0.2991845906,203.76495361,4.1227455139
6.87066031,12.170676231,0.2953733504,203.83352661,3.0989518166
7.21304846,12.372233391,0.2953733504,203.87026978,2.6097187996
7.30701256,12.504691124,0.2953733504,203.85673523,2.6488816738
7.06080198,12.601362228,0.2953733504,203.79907227,3.0565605164
6.9700284,12.601362228,0.2953733504,203.70605469,3.6275200844
7.02094269,12.50750351,0.2841825485,203.59049988,4.1733951569
7.18233442,12.442484856,0.2841825485,203.46694946,4.3371958733
7.39769554,12.290981293,0.2841825485,203.35089111,4.1545948982
7.51085854,12.278183937,0.2841825485,203.25460815,4.0280928612
7.65946054,12.290800095,0.2841825485,203.14506531,3.7514183521
8.0224762,12.108764648,0.2743789256,203.07749939,3.1487696171
8.24315834,12.010252953,0.2743789256,203.09913635,2.8367812634
8.34866142,12.006101608,0.2743789256,203.15892029,2.90822649
8.47612095,12.004992485,0.2743789256,203.2457428,3.0651576519
8.67968464,12.001152039,0.2743789256,203.34947205,3.1842603683
8.9721241,12.000042915,0.272944361,203.46076965,3.2286233902
9.330616,12,0.272944361,203.57240295,3.2218418121
9.62575531,11.99957943,0.272944361,203.68069458,3.4659018517
9.92596912,11.989974022,0.272944361,203.80418396,3.6534249783
10.35451031,11.981776237,0.272944361,203.91963196,3.1820774078
10.7842989,11.983354568,0.2839901745,204.00158691,2.5792491436
11.11413479,11.99541378,0.2839901745,204.06788635,2.1772322655
11.43903446,12.004550934,0.2839901745,204.11940002,1.7670987844
11.77556419,12.001173019,0.2839901745,204.15667725,1.3714313507
12.11327362,12.000618935,0.2839901745,204.18147278,1.0299762487
12.42108536,12.002538681,0.2951331735,204.19720459,0.781054318
12.52603531,12.004032135,0.2951331735,204.20921326,0.7446888089
12.26485062,12.004096031,0.2951331735,204.23042297,0.8845521212
12.10321331,12.004096031,0.2951331735,204.25660706,0.9880187511
11.9925909,12.004096031,0.2951331735,204.28395081,1.1258226633
